dataset_index,relative_path,class_name,class_index,split
2002,eurosat/2750/AnnualCrop/AnnualCrop_2800.jpg,AnnualCrop,0,train
18519,eurosat/2750/Residential/Residential_1015.jpg,Residential,7,train
24012,eurosat/2750/SeaLake/SeaLake_1009.jpg,SeaLake,9,train
21425,eurosat/2750/Residential/Residential_931.jpg,Residential,7,train
25210,eurosat/2750/SeaLake/SeaLake_2088.jpg,SeaLake,9,train
10323,eurosat/2750/Highway/Highway_219.jpg,Highway,3,train
3670,eurosat/2750/Forest/Forest_1601.jpg,Forest,1,train
6628,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1564.jpg,HerbaceousVegetation,2,train
847,eurosat/2750/AnnualCrop/AnnualCrop_1761.jpg,AnnualCrop,0,train
7525,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2371.jpg,HerbaceousVegetation,2,train
19049,eurosat/2750/Residential/Residential_1493.jpg,Residential,7,train
12765,eurosat/2750/Industrial/Industrial_2137.jpg,Industrial,4,train
18058,eurosat/2750/PermanentCrop/PermanentCrop_600.jpg,PermanentCrop,6,train
16881,eurosat/2750/PermanentCrop/PermanentCrop_1792.jpg,PermanentCrop,6,train
12514,eurosat/2750/Industrial/Industrial_1911.jpg,Industrial,4,train
19957,eurosat/2750/Residential/Residential_231.jpg,Residential,7,train
4778,eurosat/2750/Forest/Forest_26.jpg,Forest,1,train
13338,eurosat/2750/Industrial/Industrial_402.jpg,Industrial,4,train
16423,eurosat/2750/PermanentCrop/PermanentCrop_138.jpg,PermanentCrop,6,train
24932,eurosat/2750/SeaLake/SeaLake_1838.jpg,SeaLake,9,train
15912,eurosat/2750/Pasture/Pasture_92.jpg,Pasture,5,train
21858,eurosat/2750/River/River_1320.jpg,River,8,train
23475,eurosat/2750/River/River_526.jpg,River,8,train
5850,eurosat/2750/Forest/Forest_864.jpg,Forest,1,train
19473,eurosat/2750/Residential/Residential_1875.jpg,Residential,7,train
565,eurosat/2750/AnnualCrop/AnnualCrop_1507.jpg,AnnualCrop,0,train
15587,eurosat/2750/Pasture/Pasture_627.jpg,Pasture,5,train
1927,eurosat/2750/AnnualCrop/AnnualCrop_2733.jpg,AnnualCrop,0,train
23850,eurosat/2750/River/River_864.jpg,River,8,train
10229,eurosat/2750/Highway/Highway_2104.jpg,Highway,3,train
18361,eurosat/2750/PermanentCrop/PermanentCrop_874.jpg,PermanentCrop,6,train
6041,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1035.jpg,HerbaceousVegetation,2,train
1524,eurosat/2750/AnnualCrop/AnnualCrop_2370.jpg,AnnualCrop,0,train
1594,eurosat/2750/AnnualCrop/AnnualCrop_2433.jpg,AnnualCrop,0,train
1432,eurosat/2750/AnnualCrop/AnnualCrop_2288.jpg,AnnualCrop,0,train
5963,eurosat/2750/Forest/Forest_966.jpg,Forest,1,train
2961,eurosat/2750/AnnualCrop/AnnualCrop_964.jpg,AnnualCrop,0,train
3560,eurosat/2750/Forest/Forest_1502.jpg,Forest,1,train
20345,eurosat/2750/Residential/Residential_266.jpg,Residential,7,train
7280,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2150.jpg,HerbaceousVegetation,2,train
19630,eurosat/2750/Residential/Residential_2015.jpg,Residential,7,train
16595,eurosat/2750/PermanentCrop/PermanentCrop_1534.jpg,PermanentCrop,6,train
18169,eurosat/2750/PermanentCrop/PermanentCrop_700.jpg,PermanentCrop,6,train
1847,eurosat/2750/AnnualCrop/AnnualCrop_2661.jpg,AnnualCrop,0,train
17480,eurosat/2750/PermanentCrop/PermanentCrop_2330.jpg,PermanentCrop,6,train
4192,eurosat/2750/Forest/Forest_2071.jpg,Forest,1,train
14458,eurosat/2750/Pasture/Pasture_1410.jpg,Pasture,5,train
11226,eurosat/2750/Highway/Highway_752.jpg,Highway,3,train
20306,eurosat/2750/Residential/Residential_2624.jpg,Residential,7,train
19872,eurosat/2750/Residential/Residential_2233.jpg,Residential,7,train
2672,eurosat/2750/AnnualCrop/AnnualCrop_703.jpg,AnnualCrop,0,train
15656,eurosat/2750/Pasture/Pasture_69.jpg,Pasture,5,train
9772,eurosat/2750/Highway/Highway_1694.jpg,Highway,3,train
10715,eurosat/2750/Highway/Highway_292.jpg,Highway,3,train
17501,eurosat/2750/PermanentCrop/PermanentCrop_235.jpg,PermanentCrop,6,train
18439,eurosat/2750/PermanentCrop/PermanentCrop_944.jpg,PermanentCrop,6,train
3042,eurosat/2750/Forest/Forest_1036.jpg,Forest,1,train
2725,eurosat/2750/AnnualCrop/AnnualCrop_751.jpg,AnnualCrop,0,train
24085,eurosat/2750/SeaLake/SeaLake_1075.jpg,SeaLake,9,train
23835,eurosat/2750/River/River_850.jpg,River,8,train
12446,eurosat/2750/Industrial/Industrial_1850.jpg,Industrial,4,train
9969,eurosat/2750/Highway/Highway_1871.jpg,Highway,3,train
13052,eurosat/2750/Industrial/Industrial_2396.jpg,Industrial,4,train
15201,eurosat/2750/Pasture/Pasture_28.jpg,Pasture,5,train
6201,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_118.jpg,HerbaceousVegetation,2,train
17067,eurosat/2750/PermanentCrop/PermanentCrop_196.jpg,PermanentCrop,6,train
17909,eurosat/2750/PermanentCrop/PermanentCrop_467.jpg,PermanentCrop,6,train
25660,eurosat/2750/SeaLake/SeaLake_2493.jpg,SeaLake,9,train
26067,eurosat/2750/SeaLake/SeaLake_286.jpg,SeaLake,9,train
20003,eurosat/2750/Residential/Residential_2351.jpg,Residential,7,train
464,eurosat/2750/AnnualCrop/AnnualCrop_1416.jpg,AnnualCrop,0,train
20331,eurosat/2750/Residential/Residential_2647.jpg,Residential,7,train
26162,eurosat/2750/SeaLake/SeaLake_2945.jpg,SeaLake,9,train
13648,eurosat/2750/Industrial/Industrial_682.jpg,Industrial,4,train
8661,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_694.jpg,HerbaceousVegetation,2,train
25950,eurosat/2750/SeaLake/SeaLake_2754.jpg,SeaLake,9,train
19714,eurosat/2750/Residential/Residential_2091.jpg,Residential,7,train
2469,eurosat/2750/AnnualCrop/AnnualCrop_520.jpg,AnnualCrop,0,train
10661,eurosat/2750/Highway/Highway_2494.jpg,Highway,3,train
7443,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2298.jpg,HerbaceousVegetation,2,train
14529,eurosat/2750/Pasture/Pasture_1475.jpg,Pasture,5,train
15347,eurosat/2750/Pasture/Pasture_410.jpg,Pasture,5,train
3513,eurosat/2750/Forest/Forest_1460.jpg,Forest,1,train
15271,eurosat/2750/Pasture/Pasture_342.jpg,Pasture,5,train
21442,eurosat/2750/Residential/Residential_947.jpg,Residential,7,train
11418,eurosat/2750/Highway/Highway_925.jpg,Highway,3,train
17947,eurosat/2750/PermanentCrop/PermanentCrop_500.jpg,PermanentCrop,6,train
6592,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1531.jpg,HerbaceousVegetation,2,train
15263,eurosat/2750/Pasture/Pasture_335.jpg,Pasture,5,train
9679,eurosat/2750/Highway/Highway_161.jpg,Highway,3,train
10704,eurosat/2750/Highway/Highway_282.jpg,Highway,3,train
22378,eurosat/2750/River/River_179.jpg,River,8,train
13038,eurosat/2750/Industrial/Industrial_2383.jpg,Industrial,4,train
1075,eurosat/2750/AnnualCrop/AnnualCrop_1967.jpg,AnnualCrop,0,train
7813,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2630.jpg,HerbaceousVegetation,2,train
7310,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2178.jpg,HerbaceousVegetation,2,train
24305,eurosat/2750/SeaLake/SeaLake_1273.jpg,SeaLake,9,train
16103,eurosat/2750/PermanentCrop/PermanentCrop_1091.jpg,PermanentCrop,6,train
14097,eurosat/2750/Pasture/Pasture_1086.jpg,Pasture,5,train
10803,eurosat/2750/Highway/Highway_371.jpg,Highway,3,train
4719,eurosat/2750/Forest/Forest_2546.jpg,Forest,1,train
9077,eurosat/2750/Highway/Highway_1068.jpg,Highway,3,train
9300,eurosat/2750/Highway/Highway_1269.jpg,Highway,3,train
16738,eurosat/2750/PermanentCrop/PermanentCrop_1663.jpg,PermanentCrop,6,train
5160,eurosat/2750/Forest/Forest_2943.jpg,Forest,1,train
1242,eurosat/2750/AnnualCrop/AnnualCrop_2116.jpg,AnnualCrop,0,train
15102,eurosat/2750/Pasture/Pasture_1991.jpg,Pasture,5,train
9429,eurosat/2750/Highway/Highway_1385.jpg,Highway,3,train
263,eurosat/2750/AnnualCrop/AnnualCrop_1235.jpg,AnnualCrop,0,train
20740,eurosat/2750/Residential/Residential_314.jpg,Residential,7,train
11408,eurosat/2750/Highway/Highway_916.jpg,Highway,3,train
19746,eurosat/2750/Residential/Residential_212.jpg,Residential,7,train
10183,eurosat/2750/Highway/Highway_2063.jpg,Highway,3,train
11380,eurosat/2750/Highway/Highway_891.jpg,Highway,3,train
4331,eurosat/2750/Forest/Forest_2197.jpg,Forest,1,train
20663,eurosat/2750/Residential/Residential_2946.jpg,Residential,7,train
22010,eurosat/2750/River/River_1458.jpg,River,8,train
4373,eurosat/2750/Forest/Forest_2234.jpg,Forest,1,train
8447,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_500.jpg,HerbaceousVegetation,2,train
1186,eurosat/2750/AnnualCrop/AnnualCrop_2066.jpg,AnnualCrop,0,train
14276,eurosat/2750/Pasture/Pasture_1247.jpg,Pasture,5,train
25746,eurosat/2750/SeaLake/SeaLake_2570.jpg,SeaLake,9,train
23482,eurosat/2750/River/River_532.jpg,River,8,train
18832,eurosat/2750/Residential/Residential_1298.jpg,Residential,7,train
3155,eurosat/2750/Forest/Forest_1138.jpg,Forest,1,train
8462,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_514.jpg,HerbaceousVegetation,2,train
12628,eurosat/2750/Industrial/Industrial_2013.jpg,Industrial,4,train
8466,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_518.jpg,HerbaceousVegetation,2,train
18847,eurosat/2750/Residential/Residential_1310.jpg,Residential,7,train
5617,eurosat/2750/Forest/Forest_654.jpg,Forest,1,train
25190,eurosat/2750/SeaLake/SeaLake_207.jpg,SeaLake,9,train
20541,eurosat/2750/Residential/Residential_2836.jpg,Residential,7,train
18737,eurosat/2750/Residential/Residential_1211.jpg,Residential,7,train
24816,eurosat/2750/SeaLake/SeaLake_1733.jpg,SeaLake,9,train
13651,eurosat/2750/Industrial/Industrial_685.jpg,Industrial,4,train
18426,eurosat/2750/PermanentCrop/PermanentCrop_932.jpg,PermanentCrop,6,train
7072,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1964.jpg,HerbaceousVegetation,2,train
15090,eurosat/2750/Pasture/Pasture_1980.jpg,Pasture,5,train
10356,eurosat/2750/Highway/Highway_2219.jpg,Highway,3,train
8849,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_863.jpg,HerbaceousVegetation,2,train
21898,eurosat/2750/River/River_1357.jpg,River,8,train
12615,eurosat/2750/Industrial/Industrial_2001.jpg,Industrial,4,train
11777,eurosat/2750/Industrial/Industrial_1248.jpg,Industrial,4,train
16157,eurosat/2750/PermanentCrop/PermanentCrop_114.jpg,PermanentCrop,6,train
22799,eurosat/2750/River/River_2168.jpg,River,8,train
16971,eurosat/2750/PermanentCrop/PermanentCrop_1873.jpg,PermanentCrop,6,train
5743,eurosat/2750/Forest/Forest_768.jpg,Forest,1,train
2458,eurosat/2750/AnnualCrop/AnnualCrop_510.jpg,AnnualCrop,0,train
16097,eurosat/2750/PermanentCrop/PermanentCrop_1086.jpg,PermanentCrop,6,train
23512,eurosat/2750/River/River_56.jpg,River,8,train
24312,eurosat/2750/SeaLake/SeaLake_128.jpg,SeaLake,9,train
3758,eurosat/2750/Forest/Forest_1681.jpg,Forest,1,train
2371,eurosat/2750/AnnualCrop/AnnualCrop_432.jpg,AnnualCrop,0,train
18437,eurosat/2750/PermanentCrop/PermanentCrop_942.jpg,PermanentCrop,6,train
22632,eurosat/2750/River/River_2017.jpg,River,8,train
19069,eurosat/2750/Residential/Residential_1510.jpg,Residential,7,train
16135,eurosat/2750/PermanentCrop/PermanentCrop_112.jpg,PermanentCrop,6,train
20202,eurosat/2750/Residential/Residential_2530.jpg,Residential,7,train
4047,eurosat/2750/Forest/Forest_1941.jpg,Forest,1,train
15847,eurosat/2750/Pasture/Pasture_861.jpg,Pasture,5,train
10698,eurosat/2750/Highway/Highway_277.jpg,Highway,3,train
8649,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_683.jpg,HerbaceousVegetation,2,train
12594,eurosat/2750/Industrial/Industrial_1984.jpg,Industrial,4,train
7064,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1957.jpg,HerbaceousVegetation,2,train
5926,eurosat/2750/Forest/Forest_932.jpg,Forest,1,train
25778,eurosat/2750/SeaLake/SeaLake_26.jpg,SeaLake,9,train
23938,eurosat/2750/River/River_943.jpg,River,8,train
26505,eurosat/2750/SeaLake/SeaLake_553.jpg,SeaLake,9,train
9999,eurosat/2750/Highway/Highway_1899.jpg,Highway,3,train
25590,eurosat/2750/SeaLake/SeaLake_243.jpg,SeaLake,9,train
11318,eurosat/2750/Highway/Highway_835.jpg,Highway,3,train
10456,eurosat/2750/Highway/Highway_2309.jpg,Highway,3,train
22696,eurosat/2750/River/River_2075.jpg,River,8,train
19926,eurosat/2750/Residential/Residential_2282.jpg,Residential,7,train
12381,eurosat/2750/Industrial/Industrial_1792.jpg,Industrial,4,train
11386,eurosat/2750/Highway/Highway_897.jpg,Highway,3,train
5953,eurosat/2750/Forest/Forest_957.jpg,Forest,1,train
538,eurosat/2750/AnnualCrop/AnnualCrop_1483.jpg,AnnualCrop,0,train
23580,eurosat/2750/River/River_620.jpg,River,8,train
10600,eurosat/2750/Highway/Highway_2439.jpg,Highway,3,train
24160,eurosat/2750/SeaLake/SeaLake_1142.jpg,SeaLake,9,train
2409,eurosat/2750/AnnualCrop/AnnualCrop_467.jpg,AnnualCrop,0,train
15148,eurosat/2750/Pasture/Pasture_231.jpg,Pasture,5,train
8483,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_533.jpg,HerbaceousVegetation,2,train
14674,eurosat/2750/Pasture/Pasture_1605.jpg,Pasture,5,train
9893,eurosat/2750/Highway/Highway_1802.jpg,Highway,3,train
3288,eurosat/2750/Forest/Forest_1258.jpg,Forest,1,train
19391,eurosat/2750/Residential/Residential_1800.jpg,Residential,7,train
6362,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1324.jpg,HerbaceousVegetation,2,train
20447,eurosat/2750/Residential/Residential_2751.jpg,Residential,7,train
20312,eurosat/2750/Residential/Residential_263.jpg,Residential,7,train
21804,eurosat/2750/River/River_1272.jpg,River,8,train
26916,eurosat/2750/SeaLake/SeaLake_923.jpg,SeaLake,9,train
435,eurosat/2750/AnnualCrop/AnnualCrop_1390.jpg,AnnualCrop,0,train
15009,eurosat/2750/Pasture/Pasture_1907.jpg,Pasture,5,train
23062,eurosat/2750/River/River_2404.jpg,River,8,train
17773,eurosat/2750/PermanentCrop/PermanentCrop_344.jpg,PermanentCrop,6,train
14834,eurosat/2750/Pasture/Pasture_175.jpg,Pasture,5,train
18436,eurosat/2750/PermanentCrop/PermanentCrop_941.jpg,PermanentCrop,6,train
5430,eurosat/2750/Forest/Forest_486.jpg,Forest,1,train
221,eurosat/2750/AnnualCrop/AnnualCrop_1198.jpg,AnnualCrop,0,train
25445,eurosat/2750/SeaLake/SeaLake_23.jpg,SeaLake,9,train
20324,eurosat/2750/Residential/Residential_2640.jpg,Residential,7,train
9487,eurosat/2750/Highway/Highway_1437.jpg,Highway,3,train
26925,eurosat/2750/SeaLake/SeaLake_931.jpg,SeaLake,9,train
14823,eurosat/2750/Pasture/Pasture_174.jpg,Pasture,5,train
24306,eurosat/2750/SeaLake/SeaLake_1274.jpg,SeaLake,9,train
20957,eurosat/2750/Residential/Residential_51.jpg,Residential,7,train
20117,eurosat/2750/Residential/Residential_2454.jpg,Residential,7,train
22419,eurosat/2750/River/River_1826.jpg,River,8,train
4687,eurosat/2750/Forest/Forest_2517.jpg,Forest,1,train
1826,eurosat/2750/AnnualCrop/AnnualCrop_2642.jpg,AnnualCrop,0,train
11811,eurosat/2750/Industrial/Industrial_1279.jpg,Industrial,4,train
22016,eurosat/2750/River/River_1463.jpg,River,8,train
2463,eurosat/2750/AnnualCrop/AnnualCrop_515.jpg,AnnualCrop,0,train
14761,eurosat/2750/Pasture/Pasture_1684.jpg,Pasture,5,train
11436,eurosat/2750/Highway/Highway_941.jpg,Highway,3,train
10033,eurosat/2750/Highway/Highway_1929.jpg,Highway,3,train
5403,eurosat/2750/Forest/Forest_461.jpg,Forest,1,train
1642,eurosat/2750/AnnualCrop/AnnualCrop_2477.jpg,AnnualCrop,0,train
5107,eurosat/2750/Forest/Forest_2896.jpg,Forest,1,train
22039,eurosat/2750/River/River_1484.jpg,River,8,train
16964,eurosat/2750/PermanentCrop/PermanentCrop_1867.jpg,PermanentCrop,6,train
8479,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_53.jpg,HerbaceousVegetation,2,train
9086,eurosat/2750/Highway/Highway_1076.jpg,Highway,3,train
3585,eurosat/2750/Forest/Forest_1525.jpg,Forest,1,train
19994,eurosat/2750/Residential/Residential_2343.jpg,Residential,7,train
989,eurosat/2750/AnnualCrop/AnnualCrop_189.jpg,AnnualCrop,0,train
20209,eurosat/2750/Residential/Residential_2537.jpg,Residential,7,train
18633,eurosat/2750/Residential/Residential_1118.jpg,Residential,7,train
2941,eurosat/2750/AnnualCrop/AnnualCrop_946.jpg,AnnualCrop,0,train
18434,eurosat/2750/PermanentCrop/PermanentCrop_94.jpg,PermanentCrop,6,train
10584,eurosat/2750/Highway/Highway_2424.jpg,Highway,3,train
20808,eurosat/2750/Residential/Residential_376.jpg,Residential,7,train
20594,eurosat/2750/Residential/Residential_2884.jpg,Residential,7,train
3468,eurosat/2750/Forest/Forest_142.jpg,Forest,1,train
9750,eurosat/2750/Highway/Highway_1674.jpg,Highway,3,train
21236,eurosat/2750/Residential/Residential_761.jpg,Residential,7,train
9731,eurosat/2750/Highway/Highway_1657.jpg,Highway,3,train
16699,eurosat/2750/PermanentCrop/PermanentCrop_1628.jpg,PermanentCrop,6,train
8364,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_426.jpg,HerbaceousVegetation,2,train
21514,eurosat/2750/River/River_1010.jpg,River,8,train
17102,eurosat/2750/PermanentCrop/PermanentCrop_1991.jpg,PermanentCrop,6,train
9787,eurosat/2750/Highway/Highway_1707.jpg,Highway,3,train
16796,eurosat/2750/PermanentCrop/PermanentCrop_1715.jpg,PermanentCrop,6,train
5755,eurosat/2750/Forest/Forest_779.jpg,Forest,1,train
10532,eurosat/2750/Highway/Highway_2378.jpg,Highway,3,train
3524,eurosat/2750/Forest/Forest_1470.jpg,Forest,1,train
18480,eurosat/2750/PermanentCrop/PermanentCrop_981.jpg,PermanentCrop,6,train
19678,eurosat/2750/Residential/Residential_2059.jpg,Residential,7,train
26682,eurosat/2750/SeaLake/SeaLake_712.jpg,SeaLake,9,train
12862,eurosat/2750/Industrial/Industrial_2224.jpg,Industrial,4,train
7875,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2687.jpg,HerbaceousVegetation,2,train
619,eurosat/2750/AnnualCrop/AnnualCrop_1556.jpg,AnnualCrop,0,train
9247,eurosat/2750/Highway/Highway_1220.jpg,Highway,3,train
20743,eurosat/2750/Residential/Residential_317.jpg,Residential,7,train
4925,eurosat/2750/Forest/Forest_2731.jpg,Forest,1,train
3742,eurosat/2750/Forest/Forest_1667.jpg,Forest,1,train
17328,eurosat/2750/PermanentCrop/PermanentCrop_2194.jpg,PermanentCrop,6,train
20106,eurosat/2750/Residential/Residential_2444.jpg,Residential,7,train
11565,eurosat/2750/Industrial/Industrial_1057.jpg,Industrial,4,train
17881,eurosat/2750/PermanentCrop/PermanentCrop_441.jpg,PermanentCrop,6,train
5163,eurosat/2750/Forest/Forest_2946.jpg,Forest,1,train
12948,eurosat/2750/Industrial/Industrial_2301.jpg,Industrial,4,train
5756,eurosat/2750/Forest/Forest_78.jpg,Forest,1,train
20404,eurosat/2750/Residential/Residential_2712.jpg,Residential,7,train
23497,eurosat/2750/River/River_546.jpg,River,8,train
17081,eurosat/2750/PermanentCrop/PermanentCrop_1972.jpg,PermanentCrop,6,train
21467,eurosat/2750/Residential/Residential_97.jpg,Residential,7,train
20689,eurosat/2750/Residential/Residential_297.jpg,Residential,7,train
442,eurosat/2750/AnnualCrop/AnnualCrop_1397.jpg,AnnualCrop,0,train
18874,eurosat/2750/Residential/Residential_1335.jpg,Residential,7,train
19316,eurosat/2750/Residential/Residential_1733.jpg,Residential,7,train
14949,eurosat/2750/Pasture/Pasture_1853.jpg,Pasture,5,train
20589,eurosat/2750/Residential/Residential_288.jpg,Residential,7,train
23317,eurosat/2750/River/River_384.jpg,River,8,train
19928,eurosat/2750/Residential/Residential_2284.jpg,Residential,7,train
7837,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2652.jpg,HerbaceousVegetation,2,train
17830,eurosat/2750/PermanentCrop/PermanentCrop_396.jpg,PermanentCrop,6,train
13542,eurosat/2750/Industrial/Industrial_587.jpg,Industrial,4,train
3444,eurosat/2750/Forest/Forest_1399.jpg,Forest,1,train
20880,eurosat/2750/Residential/Residential_440.jpg,Residential,7,train
17700,eurosat/2750/PermanentCrop/PermanentCrop_279.jpg,PermanentCrop,6,train
25951,eurosat/2750/SeaLake/SeaLake_2755.jpg,SeaLake,9,train
19278,eurosat/2750/Residential/Residential_17.jpg,Residential,7,train
21159,eurosat/2750/Residential/Residential_692.jpg,Residential,7,train
6696,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1625.jpg,HerbaceousVegetation,2,train
8631,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_667.jpg,HerbaceousVegetation,2,train
139,eurosat/2750/AnnualCrop/AnnualCrop_1123.jpg,AnnualCrop,0,train
3242,eurosat/2750/Forest/Forest_1216.jpg,Forest,1,train
25406,eurosat/2750/SeaLake/SeaLake_2264.jpg,SeaLake,9,train
14623,eurosat/2750/Pasture/Pasture_156.jpg,Pasture,5,train
23323,eurosat/2750/River/River_39.jpg,River,8,train
8833,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_849.jpg,HerbaceousVegetation,2,train
8229,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_304.jpg,HerbaceousVegetation,2,train
4419,eurosat/2750/Forest/Forest_2276.jpg,Forest,1,train
22946,eurosat/2750/River/River_230.jpg,River,8,train
21976,eurosat/2750/River/River_1427.jpg,River,8,train
25721,eurosat/2750/SeaLake/SeaLake_2548.jpg,SeaLake,9,train
13769,eurosat/2750/Industrial/Industrial_791.jpg,Industrial,4,train
6402,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1360.jpg,HerbaceousVegetation,2,train
6466,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1418.jpg,HerbaceousVegetation,2,train
19838,eurosat/2750/Residential/Residential_2202.jpg,Residential,7,train
12647,eurosat/2750/Industrial/Industrial_2030.jpg,Industrial,4,train
5109,eurosat/2750/Forest/Forest_2898.jpg,Forest,1,train
731,eurosat/2750/AnnualCrop/AnnualCrop_1657.jpg,AnnualCrop,0,train
24028,eurosat/2750/SeaLake/SeaLake_1023.jpg,SeaLake,9,train
26825,eurosat/2750/SeaLake/SeaLake_841.jpg,SeaLake,9,train
17474,eurosat/2750/PermanentCrop/PermanentCrop_2325.jpg,PermanentCrop,6,train
25227,eurosat/2750/SeaLake/SeaLake_2102.jpg,SeaLake,9,train
11478,eurosat/2750/Highway/Highway_98.jpg,Highway,3,train
12579,eurosat/2750/Industrial/Industrial_1970.jpg,Industrial,4,train
13034,eurosat/2750/Industrial/Industrial_238.jpg,Industrial,4,train
4394,eurosat/2750/Forest/Forest_2253.jpg,Forest,1,train
14963,eurosat/2750/Pasture/Pasture_1866.jpg,Pasture,5,train
5118,eurosat/2750/Forest/Forest_2905.jpg,Forest,1,train
20764,eurosat/2750/Residential/Residential_336.jpg,Residential,7,train
16053,eurosat/2750/PermanentCrop/PermanentCrop_1046.jpg,PermanentCrop,6,train
3747,eurosat/2750/Forest/Forest_1671.jpg,Forest,1,train
13732,eurosat/2750/Industrial/Industrial_758.jpg,Industrial,4,train
10718,eurosat/2750/Highway/Highway_295.jpg,Highway,3,train
759,eurosat/2750/AnnualCrop/AnnualCrop_1682.jpg,AnnualCrop,0,train
11529,eurosat/2750/Industrial/Industrial_1024.jpg,Industrial,4,train
5534,eurosat/2750/Forest/Forest_58.jpg,Forest,1,train
11614,eurosat/2750/Industrial/Industrial_1100.jpg,Industrial,4,train
18790,eurosat/2750/Residential/Residential_126.jpg,Residential,7,train
2468,eurosat/2750/AnnualCrop/AnnualCrop_52.jpg,AnnualCrop,0,train
18537,eurosat/2750/Residential/Residential_1031.jpg,Residential,7,train
20269,eurosat/2750/Residential/Residential_2591.jpg,Residential,7,train
7919,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2726.jpg,HerbaceousVegetation,2,train
12344,eurosat/2750/Industrial/Industrial_1759.jpg,Industrial,4,train
1414,eurosat/2750/AnnualCrop/AnnualCrop_2271.jpg,AnnualCrop,0,train
12995,eurosat/2750/Industrial/Industrial_2344.jpg,Industrial,4,train
8369,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_430.jpg,HerbaceousVegetation,2,train
17660,eurosat/2750/PermanentCrop/PermanentCrop_2493.jpg,PermanentCrop,6,train
14986,eurosat/2750/Pasture/Pasture_1887.jpg,Pasture,5,train
6811,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1729.jpg,HerbaceousVegetation,2,train
8399,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_458.jpg,HerbaceousVegetation,2,train
19385,eurosat/2750/Residential/Residential_1796.jpg,Residential,7,train
2629,eurosat/2750/AnnualCrop/AnnualCrop_665.jpg,AnnualCrop,0,train
7343,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2207.jpg,HerbaceousVegetation,2,train
39,eurosat/2750/AnnualCrop/AnnualCrop_1033.jpg,AnnualCrop,0,train
11518,eurosat/2750/Industrial/Industrial_1014.jpg,Industrial,4,train
11392,eurosat/2750/Highway/Highway_901.jpg,Highway,3,train
24082,eurosat/2750/SeaLake/SeaLake_1072.jpg,SeaLake,9,train
20827,eurosat/2750/Residential/Residential_393.jpg,Residential,7,train
12621,eurosat/2750/Industrial/Industrial_2007.jpg,Industrial,4,train
21002,eurosat/2750/Residential/Residential_550.jpg,Residential,7,train
11217,eurosat/2750/Highway/Highway_744.jpg,Highway,3,train
10920,eurosat/2750/Highway/Highway_477.jpg,Highway,3,train
16960,eurosat/2750/PermanentCrop/PermanentCrop_1863.jpg,PermanentCrop,6,train
23949,eurosat/2750/River/River_953.jpg,River,8,train
1089,eurosat/2750/AnnualCrop/AnnualCrop_198.jpg,AnnualCrop,0,train
9142,eurosat/2750/Highway/Highway_1126.jpg,Highway,3,train
7325,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2191.jpg,HerbaceousVegetation,2,train
3696,eurosat/2750/Forest/Forest_1625.jpg,Forest,1,train
5604,eurosat/2750/Forest/Forest_642.jpg,Forest,1,train
6907,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1815.jpg,HerbaceousVegetation,2,train
17795,eurosat/2750/PermanentCrop/PermanentCrop_364.jpg,PermanentCrop,6,train
13363,eurosat/2750/Industrial/Industrial_425.jpg,Industrial,4,train
806,eurosat/2750/AnnualCrop/AnnualCrop_1724.jpg,AnnualCrop,0,train
